"datetime","Q_cfs","No3_mg.l","hour","TP","T2M","RO","ROSS","ROS","VSWL1","VSWL2","VSWL3","VSWL4","SNSR","CP","LSP"
2019-02-16 20:00:00,2.33,2.97,20,0,6.28,0.082,0.082,0,0.374,0.388,0.384,0.405,1733301.134,0,0
2019-02-16 21:00:00,2.32,2.97,21,0,6.38,0.082,0.082,0,0.374,0.388,0.384,0.405,1238857.583,0,0
2019-02-16 22:00:00,2.32,2.97,22,0,4.59,0.082,0.082,0,0.374,0.387,0.384,0.405,674749.37,0,0
2019-02-16 23:00:00,2.32,2.97,23,0,3.52,0.082,0.082,0,0.374,0.387,0.384,0.405,139052.143,0,0
2019-02-17 00:00:00,2.31,2.97,0,0,2.56,0.082,0.082,0,0.373,0.387,0.383,0.405,0,0,0
2019-02-17 01:00:00,2.3,2.97,1,0,1.5,0.082,0.082,0,0.373,0.387,0.383,0.405,0,0,0
2019-02-17 02:00:00,2.31,2.98,2,0,0.59,0.082,0.082,0,0.373,0.387,0.383,0.405,0,0,0
2019-02-17 03:00:00,2.3,2.98,3,0,-0.99,0.082,0.082,0,0.373,0.386,0.383,0.405,0,0,0
2019-02-17 04:00:00,2.3,2.98,4,0,-0.96,0.082,0.082,0,0.373,0.386,0.383,0.405,0,0,0
2019-02-17 05:00:00,2.3,2.98,5,0,-1.55,0.082,0.082,0,0.373,0.386,0.383,0.405,0,0,0
2019-02-17 06:00:00,2.33,2.99,6,0,-1.69,0.082,0.082,0,0.373,0.386,0.383,0.405,0,0,0
2019-02-17 07:00:00,2.34,2.99,7,0,-2.27,0.082,0.082,0,0.373,0.386,0.383,0.405,0,0,0
2019-02-17 08:00:00,2.34,2.99,8,0,-2.51,0.082,0.082,0,0.373,0.385,0.383,0.405,0,0,0
2019-02-17 09:00:00,2.33,2.99,9,0,-2.45,0.082,0.082,0,0.373,0.385,0.383,0.405,0,0,0
2019-02-17 10:00:00,2.31,2.99,10,0,-3.43,0.081,0.082,0,0.372,0.385,0.383,0.405,0,0,0
2019-02-17 11:00:00,2.29,2.99,11,0,-3.55,0.082,0.081,0,0.372,0.385,0.383,0.405,0,0,0
2019-02-17 12:00:00,2.28,2.99,12,0,-2.98,0.081,0.082,0,0.372,0.385,0.383,0.405,0,0,0
2019-02-17 13:00:00,2.28,2.99,13,0,-2.59,0.081,0.082,0,0.372,0.384,0.383,0.405,110271.583,0,0
2019-02-17 14:00:00,2.27,2.99,14,0,-1.57,0.081,0.081,0,0.372,0.384,0.383,0.405,497815.912,0,0
2019-02-17 15:00:00,2.27,2.99,15,0,0.14,0.081,0.081,0,0.371,0.384,0.383,0.405,759150.787,0,0
2019-02-17 16:00:00,2.27,2.99,16,0.006,0.48,0.081,0.081,0,0.371,0.384,0.383,0.405,844845.713,0,0.006
2019-02-17 17:00:00,2.26,3,17,0.081,1.02,0.083,0.081,0.002,0.371,0.384,0.383,0.405,776659.346,0,0.081
2019-02-17 18:00:00,2.28,3,18,0.041,0.89,0.082,0.081,0.001,0.371,0.383,0.383,0.405,957611.919,0,0.041
2019-02-17 19:00:00,2.27,3.01,19,0.053,2.27,0.082,0.081,0.001,0.371,0.383,0.383,0.405,1301916.113,0,0.053
2019-02-17 20:00:00,2.28,3.01,20,0,2.73,0.081,0.081,0,0.37,0.383,0.382,0.405,1377586.349,0,0
2019-02-17 21:00:00,2.28,3,21,0.04,2.35,0.082,0.081,0.001,0.371,0.383,0.382,0.405,725473.374,0.004,0.036
2019-02-17 22:00:00,2.29,3,22,0.709,0.87,0.092,0.081,0.011,0.375,0.383,0.382,0.405,162797.26,0.596,0.113
2019-02-17 23:00:00,2.31,2.99,23,0.54,0.4,0.092,0.081,0.011,0.379,0.383,0.382,0.405,20049.379,0.39,0.15
2019-02-18 00:00:00,2.33,2.98,0,0.649,-0.02,0.096,0.081,0.015,0.386,0.383,0.382,0.405,0,0.334,0.315
2019-02-18 01:00:00,2.35,2.96,1,0.971,-0.12,0.107,0.081,0.026,0.397,0.383,0.382,0.405,0,0.481,0.489
2019-02-18 02:00:00,2.38,2.94,2,0.787,-0.37,0.104,0.081,0.023,0.406,0.383,0.382,0.405,0,0.008,0.779
2019-02-18 03:00:00,2.4,2.93,3,0.916,-0.17,0.109,0.081,0.027,0.415,0.384,0.382,0.405,0,0.058,0.858
2019-02-18 04:00:00,2.42,2.92,4,0.718,-0.03,0.103,0.081,0.022,0.419,0.386,0.382,0.405,0,0.023,0.696
2019-02-18 05:00:00,2.43,2.92,5,0.784,0.18,0.107,0.081,0.027,0.423,0.388,0.382,0.405,0,0,0.784
2019-02-18 06:00:00,2.43,2.91,6,0.608,1.1,0.102,0.081,0.021,0.423,0.39,0.382,0.405,0,0.018,0.589
2019-02-18 07:00:00,2.45,2.91,7,0.264,1.77,0.09,0.081,0.009,0.42,0.392,0.382,0.405,0,0,0.264
2019-02-18 08:00:00,2.46,2.91,8,0.066,2.65,0.083,0.081,0.002,0.418,0.394,0.382,0.405,0,0,0.066
2019-02-18 09:00:00,2.47,2.9,9,0.032,2.74,0.082,0.081,0.001,0.417,0.395,0.382,0.405,0,0,0.032
2019-02-18 10:00:00,2.47,2.88,10,0.003,3.33,0.081,0.081,0,0.409,0.395,0.383,0.405,0,0,0.003
2019-02-18 11:00:00,2.48,2.87,11,0,3.46,0.081,0.081,0,0.407,0.395,0.383,0.405,0,0,0
2019-02-18 12:00:00,2.46,2.86,12,0,2.89,0.081,0.081,0,0.405,0.395,0.383,0.405,0,0,0
2019-02-18 13:00:00,2.48,2.87,13,0,2.59,0.081,0.081,0,0.404,0.396,0.383,0.405,124684.962,0,0
2019-02-18 14:00:00,2.5,2.88,14,0,4.16,0.081,0.081,0,0.402,0.396,0.383,0.405,636359.891,0,0
2019-02-18 15:00:00,2.48,2.89,15,0,4.83,0.081,0.081,0,0.401,0.396,0.383,0.405,804885.545,0,0
2019-02-18 16:00:00,2.47,2.91,16,0,5.71,0.081,0.081,0,0.399,0.396,0.383,0.405,1171410.364,0,0
2019-02-18 17:00:00,2.46,2.95,17,0,6.85,0.081,0.081,0,0.398,0.396,0.383,0.405,1900718.066,0,0
2019-02-18 18:00:00,2.45,2.97,18,0,6.56,0.081,0.081,0,0.396,0.395,0.383,0.405,1903443.673,0,0
2019-02-18 19:00:00,2.45,2.96,19,0.001,5.91,0.081,0.081,0,0.395,0.395,0.383,0.405,1362526.216,0,0.001
2019-02-18 20:00:00,2.43,2.93,20,0.001,4.9,0.081,0.081,0,0.394,0.395,0.383,0.405,1105164.26,0,0.001
2019-02-18 21:00:00,2.42,2.92,21,0.001,4.02,0.081,0.081,0,0.393,0.395,0.383,0.405,720114.554,0,0.001
2019-02-18 22:00:00,2.41,2.92,22,0.001,2.91,0.081,0.081,0,0.392,0.395,0.383,0.405,411520.429,0,0.001
2019-02-18 23:00:00,2.4,2.92,23,0.002,2.42,0.081,0.081,0,0.391,0.395,0.383,0.405,96089.189,0,0.001
2019-02-19 00:00:00,2.39,2.92,0,0.001,1.71,0.081,0.081,0,0.39,0.395,0.383,0.405,0,0,0.001
2019-02-19 01:00:00,2.37,2.91,1,0,1.36,0.081,0.081,0,0.39,0.395,0.383,0.405,0,0,0
2019-02-19 02:00:00,2.37,2.9,2,0,1.23,0.081,0.08,0,0.389,0.394,0.383,0.405,0,0,0
2019-02-19 03:00:00,2.35,2.9,3,0,0.35,0.081,0.08,0,0.389,0.394,0.383,0.405,0,0,0
2019-02-19 04:00:00,2.34,2.89,4,0,0.18,0.081,0.08,0,0.388,0.394,0.383,0.405,0,0,0
2019-02-19 05:00:00,2.34,2.9,5,0,-0.1,0.081,0.08,0,0.388,0.394,0.383,0.405,0,0,0
2019-02-19 06:00:00,2.34,2.89,6,0,-0.6,0.081,0.08,0,0.387,0.394,0.383,0.405,0,0,0
2019-02-19 07:00:00,2.33,2.89,7,0,-1.14,0.081,0.08,0,0.387,0.394,0.383,0.405,0,0,0
2019-02-19 08:00:00,2.32,2.88,8,0,-1.58,0.081,0.08,0,0.386,0.393,0.383,0.405,0,0,0
2019-02-19 09:00:00,2.31,2.88,9,0,-2.29,0.08,0.08,0,0.386,0.393,0.383,0.405,0,0,0
2019-02-19 10:00:00,2.31,2.87,10,0,-2.91,0.08,0.08,0,0.388,0.394,0.383,0.405,0,0,0
2019-02-19 11:00:00,2.31,2.87,11,0,-2.97,0.08,0.08,0,0.387,0.393,0.383,0.405,0,0,0
2019-02-19 12:00:00,2.3,2.86,12,0,-3.21,0.081,0.08,0,0.387,0.393,0.383,0.405,0,0,0
2019-02-19 13:00:00,2.29,2.85,13,0,-2.08,0.081,0.08,0,0.387,0.393,0.383,0.405,169449.588,0,0
2019-02-19 14:00:00,2.28,2.85,14,0,-0.8,0.08,0.08,0,0.386,0.393,0.383,0.405,693228.06,0,0
2019-02-19 15:00:00,2.28,2.85,15,0,1.41,0.08,0.08,0,0.386,0.393,0.383,0.405,1230680.762,0,0
2019-02-19 16:00:00,2.27,2.85,16,0,2.37,0.08,0.08,0,0.385,0.392,0.383,0.405,1558585.119,0,0
2019-02-19 17:00:00,2.28,2.85,17,0,3.64,0.08,0.08,0,0.384,0.392,0.383,0.405,1806384.353,0,0
2019-02-19 18:00:00,2.27,2.85,18,0,3.82,0.081,0.08,0,0.384,0.392,0.383,0.405,1900117.509,0,0
2019-02-19 19:00:00,2.26,2.85,19,0,4.11,0.081,0.08,0,0.383,0.391,0.383,0.405,1694911.655,0,0
2019-02-19 20:00:00,2.27,2.86,20,0,4.28,0.081,0.08,0,0.382,0.391,0.382,0.405,1183606.299,0,0
2019-02-19 21:00:00,2.26,2.86,21,0,4.32,0.08,0.08,0,0.382,0.391,0.382,0.405,944861.623,0,0
2019-02-19 22:00:00,2.26,2.85,22,0,2.7,0.08,0.08,0,0.381,0.391,0.382,0.405,472546.303,0,0
2019-02-19 23:00:00,2.26,2.86,23,0,2,0.08,0.08,0,0.381,0.39,0.382,0.405,68232.563,0,0
2019-02-20 00:00:00,2.25,2.87,0,0,1.57,0.08,0.08,0,0.38,0.39,0.382,0.405,0,0,0
2019-02-20 01:00:00,2.25,2.87,1,0,1.2,0.08,0.08,0,0.38,0.39,0.382,0.405,0,0,0
2019-02-20 02:00:00,2.25,2.88,2,0,0.98,0.08,0.08,0,0.38,0.39,0.382,0.405,0,0,0
2019-02-20 03:00:00,2.25,2.89,3,0,0.44,0.08,0.08,0,0.38,0.39,0.382,0.405,0,0,0
2019-02-20 04:00:00,2.25,2.89,4,0.002,0.54,0.08,0.08,0,0.379,0.389,0.382,0.405,0,0,0.001
2019-02-20 05:00:00,2.27,2.89,5,0.01,0.34,0.08,0.08,0,0.379,0.389,0.382,0.405,0,0,0.01
2019-02-20 06:00:00,2.28,2.88,6,0.06,0.14,0.08,0.08,0,0.379,0.389,0.382,0.405,0,0,0.06
2019-02-20 07:00:00,2.28,2.87,7,0.706,-0.06,0.08,0.08,0,0.379,0.389,0.382,0.405,0,0.299,0.406
2019-02-20 08:00:00,2.29,2.86,8,0.718,-0.1,0.08,0.08,0,0.379,0.389,0.382,0.405,0,0,0.718
2019-02-20 09:00:00,2.31,2.85,9,1.134,-0.86,0.08,0.08,0,0.378,0.389,0.382,0.405,0,0.351,0.783
2019-02-20 10:00:00,2.31,2.86,10,2.825,-1.9,0.08,0.08,0,0.378,0.389,0.382,0.405,0,1.938,0.888
2019-02-20 11:00:00,2.35,2.84,11,1.449,-2.29,0.08,0.08,0,0.378,0.389,0.382,0.405,0,0.232,1.217
2019-02-20 12:00:00,2.36,2.82,12,1.681,-2.31,0.081,0.08,0.001,0.378,0.389,0.382,0.405,0,0.238,1.444
2019-02-20 13:00:00,2.37,2.82,13,1.249,-2.16,0.081,0.08,0.001,0.379,0.388,0.382,0.405,13397.05,0.011,1.237
2019-02-20 14:00:00,2.38,2.82,14,1.235,-2.17,0.085,0.08,0.005,0.381,0.388,0.382,0.405,39267.217,0,1.235
2019-02-20 15:00:00,2.38,2.82,15,1.774,-1.86,0.097,0.08,0.018,0.387,0.388,0.382,0.405,78534.433,0,1.774
2019-02-20 16:00:00,2.39,2.83,16,1.826,-1.75,0.105,0.08,0.026,0.398,0.388,0.382,0.405,105282.337,0,1.826
2019-02-20 17:00:00,2.4,2.83,17,0.641,-1.2,0.084,0.08,0.005,0.399,0.389,0.382,0.405,152818.767,0,0.641
2019-02-20 18:00:00,2.4,2.84,18,0.272,-0.93,0.081,0.08,0.001,0.398,0.389,0.382,0.405,158639.555,0,0.271
2019-02-20 19:00:00,2.4,2.85,19,0.395,-1.05,0.081,0.08,0.001,0.397,0.389,0.382,0.405,140391.848,0.009,0.385
2019-02-20 20:00:00,2.39,2.86,20,0.351,-0.78,0.081,0.08,0.001,0.396,0.389,0.382,0.405,112489.026,0,0.352
2019-02-20 21:00:00,2.39,2.86,21,0.601,-0.79,0.082,0.08,0.003,0.395,0.389,0.382,0.405,59501.382,0,0.6
2019-02-20 22:00:00,2.4,2.86,22,1.046,-1.02,0.097,0.08,0.017,0.4,0.39,0.382,0.405,36218.233,0,1.046
2019-02-20 23:00:00,2.41,2.86,23,1.276,-0.69,0.111,0.08,0.031,0.409,0.39,0.382,0.405,7761.05,0.127,1.149
2019-02-21 00:00:00,2.39,2.86,0,0.339,-0.39,0.083,0.08,0.003,0.407,0.391,0.382,0.405,0,0,0.339
2019-02-21 01:00:00,2.4,2.86,1,0.18,-0.37,0.081,0.08,0.001,0.404,0.392,0.382,0.405,0,0,0.179
2019-02-21 02:00:00,2.4,2.86,2,0.081,-0.54,0.079,0.08,0,0.402,0.392,0.382,0.405,0,0.003,0.078
2019-02-21 03:00:00,2.4,2.87,3,0.597,0.18,0.087,0.08,0.008,0.405,0.393,0.382,0.405,0,0.519,0.078
2019-02-21 04:00:00,2.4,2.87,4,0.041,1.05,0.082,0.08,0.003,0.405,0.393,0.382,0.405,0,0.008,0.033
2019-02-21 05:00:00,2.42,2.87,5,0.014,2.04,0.09,0.079,0.011,0.408,0.393,0.382,0.405,0,0.002,0.011
2019-02-21 06:00:00,2.42,2.86,6,0,2.84,0.097,0.079,0.018,0.414,0.394,0.382,0.405,0,0,0
2019-02-21 07:00:00,2.41,2.87,7,0.004,2.75,0.085,0.079,0.005,0.419,0.395,0.382,0.405,0,0.003,0.001
2019-02-21 08:00:00,2.42,2.86,8,0.001,2.41,0.092,0.079,0.013,0.421,0.396,0.382,0.405,0,0,0
2019-02-21 09:00:00,2.43,2.85,9,0,2.17,0.088,0.079,0.008,0.421,0.398,0.382,0.405,0,0,0
2019-02-21 10:00:00,2.44,2.84,10,0,1.89,0.083,0.079,0.004,0.414,0.397,0.382,0.405,0,0,0
2019-02-21 11:00:00,2.44,2.83,11,0,1.52,0.08,0.079,0,0.412,0.398,0.382,0.405,0,0,0
2019-02-21 12:00:00,2.44,2.82,12,0,1.66,0.079,0.079,0,0.41,0.398,0.382,0.405,0,0,0
2019-02-21 13:00:00,2.47,2.8,13,0,3.15,0.08,0.079,0.001,0.408,0.399,0.382,0.405,126625.224,0,0
2019-02-21 14:00:00,2.52,2.75,14,0,6.68,0.102,0.079,0.023,0.416,0.399,0.382,0.405,576165.558,0,0
2019-02-21 15:00:00,2.66,2.67,15,0,9.03,0.114,0.079,0.035,0.426,0.4,0.382,0.405,1049035.238,0,0
2019-02-21 16:00:00,2.86,2.63,16,0,9.95,0.115,0.079,0.036,0.431,0.403,0.382,0.404,1515437.377,0,0
2019-02-21 17:00:00,3.14,2.58,17,0,10.01,0.113,0.079,0.033,0.433,0.407,0.382,0.404,1766470.383,0,0
2019-02-21 18:00:00,3.51,2.55,18,0,12.98,0.11,0.079,0.031,0.432,0.41,0.382,0.404,1889584.656,0,0
2019-02-21 19:00:00,3.98,2.45,19,0,13.98,0.103,0.079,0.024,0.431,0.413,0.382,0.404,1861543.243,0,0
2019-02-21 20:00:00,4.29,2.3,20,0,14.31,0.098,0.079,0.019,0.43,0.415,0.382,0.404,1580574.76,0,0
2019-02-21 21:00:00,4.4,2.25,21,0,14.96,0.093,0.079,0.013,0.429,0.416,0.382,0.404,1184622.627,0,0
2019-02-21 22:00:00,4.44,2.21,22,0,11.84,0.086,0.079,0.007,0.425,0.416,0.382,0.404,668466.615,0,0
2019-02-21 23:00:00,4.52,2.46,23,0,10.94,0.081,0.079,0.002,0.422,0.416,0.382,0.404,104912.763,0,0
2019-02-22 00:00:00,4.6,2.16,0,0,10.12,0.08,0.079,0.001,0.419,0.416,0.382,0.404,0,0,0
2019-02-22 01:00:00,4.61,2.21,1,0,9.4,0.079,0.079,0.001,0.417,0.416,0.382,0.404,0,0,0
2019-02-22 02:00:00,4.59,2.25,2,0,8.34,0.079,0.079,0.001,0.415,0.416,0.383,0.404,0,0,0
2019-02-22 03:00:00,4.58,2.29,3,0,7.5,0.079,0.079,0,0.413,0.415,0.383,0.404,0,0,0
2019-02-22 04:00:00,4.59,2.25,4,0.411,6.52,0.084,0.079,0.006,0.413,0.415,0.383,0.404,0,0.411,0
2019-02-22 05:00:00,4.57,2.16,5,0.566,6.62,0.092,0.079,0.013,0.413,0.415,0.383,0.404,0,0.52,0.046
2019-02-22 06:00:00,4.52,2.16,6,0.136,6.51,0.082,0.079,0.003,0.412,0.414,0.383,0.404,0,0,0.136
2019-02-22 07:00:00,4.47,2.11,7,0.515,5.76,0.089,0.079,0.01,0.411,0.414,0.383,0.404,0,0,0.515
2019-02-22 08:00:00,4.39,2.03,8,0.812,4.77,0.101,0.079,0.023,0.412,0.414,0.383,0.404,0,0,0.813
2019-02-22 09:00:00,4.34,1.98,9,0.745,3.84,0.104,0.079,0.025,0.412,0.413,0.384,0.404,0,0,0.745
2019-02-22 10:00:00,4.29,1.97,10,0.443,4.34,0.094,0.079,0.016,0.426,0.416,0.384,0.404,0,0,0.443
2019-02-22 11:00:00,4.25,1.96,11,0.26,4.54,0.09,0.079,0.011,0.424,0.416,0.384,0.404,0,0,0.26
2019-02-22 12:00:00,4.22,1.93,12,0.147,4.72,0.085,0.079,0.006,0.422,0.417,0.384,0.404,0,0,0.147
2019-02-22 13:00:00,4.18,1.92,13,0.025,4.81,0.081,0.079,0.002,0.419,0.417,0.384,0.404,69202.695,0,0.026
2019-02-22 14:00:00,4.15,1.92,14,0.012,5.11,0.082,0.079,0.003,0.418,0.417,0.385,0.404,301156.452,0,0.013
2019-02-22 15:00:00,4.14,1.9,15,0.012,5.43,0.083,0.079,0.004,0.417,0.416,0.385,0.404,565447.918,0,0.012
2019-02-22 16:00:00,4.11,1.89,16,0.011,5.76,0.083,0.078,0.004,0.417,0.416,0.385,0.404,637330.022,0,0.011
2019-02-22 17:00:00,4.09,1.89,17,0.002,6.75,0.083,0.078,0.005,0.416,0.416,0.385,0.404,949481.295,0,0.002
2019-02-22 18:00:00,4.05,1.91,18,0,7.53,0.084,0.078,0.005,0.416,0.415,0.385,0.404,1025798.286,0,0
2019-02-22 19:00:00,4.03,1.93,19,0,7.61,0.084,0.078,0.005,0.416,0.415,0.385,0.404,760952.459,0,0
2019-02-22 20:00:00,3.98,1.96,20,0,7.61,0.083,0.078,0.005,0.416,0.415,0.386,0.404,647077.531,0,0
2019-02-22 21:00:00,3.94,1.99,21,0,7.67,0.083,0.078,0.004,0.415,0.415,0.386,0.404,507286.241,0,0
2019-02-22 22:00:00,3.89,2.02,22,0,7.14,0.08,0.078,0.002,0.415,0.414,0.384,0.404,240453.955,0,0
2019-02-22 23:00:00,3.84,2.04,23,0,6.62,0.079,0.078,0.001,0.413,0.414,0.384,0.404,61672.628,0,0
2019-02-23 00:00:00,3.78,2.07,0,0.005,5.9,0.079,0.078,0,0.412,0.413,0.384,0.404,0,0,0.005
2019-02-23 01:00:00,3.74,2.08,1,0.012,5.27,0.079,0.078,0,0.411,0.413,0.384,0.404,0,0,0.012
2019-02-23 02:00:00,3.7,2.1,2,0.005,4.76,0.079,0.078,0,0.409,0.413,0.384,0.404,0,0,0.005
2019-02-23 03:00:00,3.67,2.12,3,0,3.87,0.078,0.078,0,0.408,0.412,0.385,0.404,0,0,0
2019-02-23 04:00:00,3.62,2.15,4,0,3.84,0.078,0.078,0,0.407,0.412,0.385,0.404,0,0,0
2019-02-23 05:00:00,3.59,2.18,5,0,3.54,0.078,0.078,0,0.406,0.412,0.385,0.404,0,0,0
2019-02-23 06:00:00,3.56,2.2,6,0.002,3.14,0.078,0.078,0,0.405,0.411,0.385,0.404,0,0,0.002
2019-02-23 07:00:00,3.52,2.22,7,0,2.55,0.078,0.078,0,0.404,0.411,0.385,0.404,0,0,0
2019-02-23 08:00:00,3.49,2.24,8,0,2.41,0.078,0.078,0,0.403,0.41,0.385,0.404,0,0,0
2019-02-23 09:00:00,3.47,2.26,9,0.003,2.09,0.079,0.078,0,0.403,0.41,0.385,0.404,0,0,0.003
2019-02-23 10:00:00,3.45,2.28,10,0.013,2.73,0.079,0.078,0,0.402,0.41,0.385,0.404,0,0,0.013
2019-02-23 11:00:00,3.42,2.3,11,0.017,2.74,0.079,0.078,0,0.401,0.409,0.385,0.404,0,0,0.018
2019-02-23 12:00:00,3.41,2.32,12,0.099,3.06,0.081,0.078,0.002,0.401,0.409,0.385,0.404,0,0,0.099
2019-02-23 13:00:00,3.4,2.33,13,0.381,3.04,0.086,0.078,0.007,0.402,0.409,0.385,0.404,33769.806,0,0.381
2019-02-23 14:00:00,3.39,2.35,14,0.583,2.87,0.095,0.078,0.017,0.407,0.408,0.385,0.404,122698.502,0,0.583
2019-02-23 15:00:00,3.4,2.35,15,0.691,2.72,0.1,0.078,0.023,0.414,0.408,0.385,0.404,132076.438,0,0.691
2019-02-23 16:00:00,3.41,2.36,16,0.786,2.5,0.105,0.078,0.027,0.42,0.409,0.386,0.404,193148.509,0,0.787
2019-02-23 17:00:00,3.41,2.37,17,0.784,2.43,0.104,0.078,0.026,0.424,0.41,0.386,0.404,232646.709,0,0.784
2019-02-23 18:00:00,3.43,2.38,18,0.773,2.2,0.106,0.078,0.027,0.426,0.411,0.386,0.404,191624.017,0,0.773
2019-02-23 19:00:00,3.43,2.38,19,1.964,2.17,0.152,0.078,0.074,0.428,0.413,0.386,0.404,143117.455,0,1.964
2019-02-23 20:00:00,3.44,2.4,20,1.264,2.27,0.125,0.078,0.047,0.427,0.415,0.386,0.404,121497.388,0,1.264
2019-02-23 21:00:00,3.44,2.4,21,0.774,2.14,0.109,0.078,0.031,0.424,0.415,0.386,0.404,67308.629,0,0.774
2019-02-23 22:00:00,3.45,2.42,22,0.323,2.38,0.091,0.078,0.013,0.429,0.423,0.387,0.404,69156.498,0,0.323
2019-02-23 23:00:00,3.46,2.42,23,0.105,2.35,0.082,0.078,0.004,0.426,0.423,0.387,0.404,13535.641,0,0.105
2019-02-24 00:00:00,3.46,2.44,0,0.061,2.34,0.08,0.078,0.002,0.423,0.423,0.388,0.404,0,0,0.061
2019-02-24 01:00:00,3.47,2.44,1,0.077,2.27,0.081,0.078,0.003,0.421,0.422,0.388,0.404,0,0,0.076
2019-02-24 02:00:00,3.54,2.41,2,0.03,2.17,0.079,0.078,0.001,0.419,0.421,0.388,0.404,0,0,0.03
2019-02-24 03:00:00,3.69,2.36,3,0.008,2.01,0.078,0.078,0,0.417,0.421,0.389,0.404,0,0,0.008
2019-02-24 04:00:00,3.92,2.33,4,0.01,2.04,0.078,0.078,0,0.415,0.42,0.389,0.404,0,0,0.01
2019-02-24 05:00:00,4.28,2.28,5,0.07,2.01,0.08,0.078,0.002,0.414,0.42,0.389,0.404,0,0,0.07
2019-02-24 06:00:00,4.66,2.2,6,0.528,1.58,0.095,0.078,0.017,0.421,0.419,0.389,0.404,0,0,0.528
2019-02-24 07:00:00,5.04,2.12,7,2.039,1.1,0.154,0.078,0.075,0.43,0.419,0.39,0.404,0,0,2.039
2019-02-24 08:00:00,5.27,2.04,8,1.927,1.01,0.161,0.078,0.083,0.438,0.422,0.39,0.404,0,0,1.927
2019-02-24 09:00:00,5.39,2,9,1.81,1.01,0.156,0.078,0.078,0.438,0.428,0.39,0.404,0,0,1.81
2019-02-24 10:00:00,5.44,1.96,10,0.849,1.81,0.113,0.078,0.035,0.436,0.435,0.392,0.404,0,0,0.849
2019-02-24 11:00:00,5.41,1.94,11,0.231,2.08,0.088,0.078,0.01,0.432,0.433,0.393,0.404,0,0,0.231
2019-02-24 12:00:00,5.38,1.96,12,0.285,2.61,0.09,0.078,0.012,0.432,0.432,0.394,0.404,0,0.091,0.194
2019-02-24 13:00:00,5.34,2.01,13,0.041,3.4,0.08,0.078,0.002,0.428,0.431,0.394,0.404,35432.888,0.015,0.026
2019-02-24 14:00:00,5.28,2.03,14,0.002,4.3,0.079,0.078,0.001,0.425,0.43,0.395,0.404,169772.966,0,0.002
2019-02-24 15:00:00,5.21,2.08,15,0,6.95,0.079,0.078,0.001,0.422,0.429,0.395,0.404,569882.803,0,0
2019-02-24 16:00:00,5.14,2.07,16,0,8.37,0.078,0.078,0.001,0.42,0.428,0.396,0.404,865588.042,0,0
2019-02-24 17:00:00,5.07,2.06,17,0,10.19,0.079,0.078,0.001,0.418,0.427,0.396,0.404,1035961.565,0,0
2019-02-24 18:00:00,4.97,2.1,18,0,12.67,0.079,0.078,0.001,0.416,0.426,0.397,0.404,1538397.15,0,0
2019-02-24 19:00:00,4.85,2.13,19,0.006,13.74,0.079,0.078,0.001,0.414,0.425,0.397,0.404,1657584.701,0.006,0
2019-02-24 20:00:00,4.71,2.14,20,0.02,12.05,0.079,0.078,0.001,0.412,0.424,0.397,0.404,1484393.178,0.021,0
2019-02-24 21:00:00,4.58,2.13,21,0,11.93,0.078,0.078,0,0.411,0.423,0.397,0.404,1146972.296,0,0
2019-02-24 22:00:00,4.47,2.12,22,0,9.79,0.078,0.078,0,0.409,0.422,0.398,0.404,751574.524,0,0
2019-02-24 23:00:00,4.36,2.1,23,0,8.46,0.078,0.078,0,0.408,0.421,0.398,0.404,193518.082,0,0
2019-02-25 00:00:00,4.27,2.11,0,0,7.56,0.078,0.078,0,0.407,0.42,0.398,0.404,0,0,0
2019-02-25 01:00:00,4.18,2.12,1,0,7.17,0.078,0.078,0,0.406,0.419,0.398,0.404,0,0,0
2019-02-25 02:00:00,4.1,2.12,2,0,6.77,0.078,0.078,0,0.405,0.419,0.398,0.404,0,0,0
2019-02-25 03:00:00,4.03,2.14,3,0,5.67,0.078,0.078,0,0.404,0.418,0.398,0.404,0,0,0
2019-02-25 04:00:00,3.98,2.14,4,0,5.44,0.078,0.078,0,0.403,0.417,0.399,0.404,0,0,0
2019-02-25 05:00:00,3.92,2.15,5,0,4.9,0.078,0.078,0,0.402,0.417,0.399,0.404,0,0,0
2019-02-25 06:00:00,3.86,2.14,6,0,4.3,0.078,0.078,0,0.402,0.416,0.399,0.404,0,0,0
2019-02-25 07:00:00,3.82,2.16,7,0,3.43,0.078,0.078,0,0.401,0.415,0.399,0.404,0,0,0
2019-02-25 08:00:00,3.77,2.16,8,0,2.9,0.078,0.078,0,0.4,0.415,0.399,0.404,0,0,0
2019-02-25 09:00:00,3.73,2.18,9,0,1.73,0.078,0.078,0,0.4,0.414,0.399,0.404,0,0,0
2019-02-25 10:00:00,3.7,2.22,10,0,1.16,0.078,0.078,0,0.399,0.414,0.399,0.404,0,0,0
2019-02-25 11:00:00,3.66,2.23,11,0,1.25,0.078,0.078,0,0.398,0.413,0.399,0.404,0,0,0
2019-02-25 12:00:00,3.63,2.26,12,0,1.25,0.078,0.078,0,0.398,0.412,0.399,0.404,277.18,0,0
2019-02-25 13:00:00,3.6,2.28,13,0,1.44,0.078,0.078,0,0.397,0.412,0.4,0.404,250848.218,0,0
2019-02-25 14:00:00,3.58,2.3,14,0,2.09,0.078,0.078,0,0.396,0.411,0.4,0.404,867851.682,0,0
